chr	start	end	strand	NM	intron	LU_01.008.0483_LCL_mRNA_L1_S1..txt	LU_01.008.0483_LCL_totRNA_L1_S1..txt	LU_03.006.0289_LCL_mRNA_L1_S1..txt	LU_03.006.0289_LCL_totRNA_L1_S1..txt	LU_05.002.0176_LCL_mRNA_L1_S1..txt	LU_05.002.0176_LCL_totRNA_L1_S1..txt	LU_06.009.0425_LCL_mRNA_L1_S1..txt	LU_06.009.0425_LCL_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_mRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_untr_mRNA_L1_S1..txt	LU_07.111.0075_LCL_mRNA_L1_S1..txt	LU_07.111.0075_LCL_totRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_totRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_totRNA_L1_S1..txt	LU_08.111.0021_LCL_mRNA_L1_S1..txt	LU_08.111.0021_LCL_totRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_mRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_totRNA_L1_S1..txt	LU_99.005.0355_LCL_mRNA_L1_S1..txt	LU_99.005.0355_LCL_totRNA_L1_S1..txt	LU_99.006.1923_LCL_totRNA_L1_S1..txt
NC_000013.10	32936698	32974360	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32905128	+	NM_000059	INTRON	0	0	0	0	13	0	0	0	0	20	0	0	21	0	0	17	0	0	0	12	0	15	9	4
NC_000017.10	41196990	41197678	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
NC_000017.10	41201167	41385161	-	NM_007294	INTRON	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41251791	-	NM_007294	INTRON	2133	2034	3381	2528	1498	1466	1492	1444	265	1434	243	2539	3654	1925	1357	917	1886	2903	2950	1046	2433	3009	3500	2311
NC_000013.10	32910890	32914428	+	NM_000059	INTRON	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201155	41439013	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277339	41321000	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_000013.10	32968887	32968918	+	NM_000059	INTRON	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32944694	32950806	+	NM_000059	INTRON	41	17	26	10	21	6	94	35	0	12	0	33	21	36	0	9	30	23	19	1603	1012	65	32	35
NC_000017.10	41201239	41203079	-	NM_007294	INTRON	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276150	41276751	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
NC_000017.10	41243827	41246823	-	NM_007294	INTRON	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228631	41242251	-	NM_007300	INTRON	9	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0	0	2	17	0	0	11	0
NC_000013.10	32890664	32900237	+	NM_000059	INTRON	3	13	0	4	0	11	22	0	11	0	0	6	8	11	14	10	34	7	11	0	33	54	8	38
NC_000017.10	41245629	41494877	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32954264	32970359	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	22	0	0	0
NC_000017.10	41256973	41267746	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_000017.10	41251897	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32968960	32969027	+	NM_000059	INTRON	0	12	40	0	18	0	0	0	24	0	0	15	0	0	0	0	25	13	0	20	0	6	5	0
NC_000017.10	41258559	41276033	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41256184	41395810	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910890	32915144	+	NM_000059	INTRON	15	0	0	7	0	2	16	15	0	0	0	0	17	13	0	0	0	40	8	0	0	31	7	0
NC_000013.10	32900029	32900378	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0
NC_000017.10	41215928	41223085	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219633	41219701	-	NM_007294	INTRON	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32903579	+	NM_000059	INTRON	2	0	17	10	0	0	25	4	0	11	0	21	10	17	18	30	0	23	0	0	12	0	10	0
NC_000013.10	32900419	32900635	-	NM_000059	INTRON	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	4
NC_000013.10	32954264	32961034	-	NM_000059	INTRON	14	0	0	0	15	3	7	0	0	0	0	0	0	8	0	0	16	0	0	17	0	0	0	0
NC_000017.10	41245202	41245336	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215358	41215901	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276925	41277293	-	NR_027676	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0
NC_000013.10	32905166	32906408	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32893231	33149352	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41249262	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256203	41362588	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32906581	32910631	+	NM_000059	INTRON	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900378	+	NM_000059	INTRON	53	28	3407	2261	35	27	101	39	14	11	0	57	73	38	56	0	40	49	38	63	35	70	22	32
NC_000013.10	32918789	32920963	+	NM_000059	INTRON	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
NC_000013.10	32929425	32930617	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
NC_000017.10	41275714	41276033	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	5	0	0
NC_000013.10	32944694	32949218	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
NC_000013.10	32893462	32899212	+	NM_000059	INTRON	6712	5977	12269	7419	6214	3924	7403	4946	1814	7457	380	10849	10523	3478	2343	3144	3881	11961	10695	5286	2914	9329	7888	8305
NC_000017.10	41231416	41232224	-	NM_007300	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32930564	+	NM_000059	INTRON	24	0	19	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0
NC_000017.10	41231416	41242960	-	NM_007294	INTRON	10	8	0	0	0	0	0	0	4	4	0	0	0	0	0	0	20	0	5	0	0	20	0	0
NC_000017.10	41258550	41267742	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	2	0	4	0	0	0
NC_000017.10	41251897	41267742	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219702	41222944	-	NM_007294	INTRON	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
NC_000017.10	41215968	41222944	-	NM_007294	INTRON	479	227	289	112	180	247	284	123	194	277	38	469	455	51	96	10	91	516	282	166	73	470	359	293
NC_000017.10	41251882	41454924	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900750	32905055	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32905130	33099558	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215929	41223005	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
NC_000013.10	32912693	32915258	+	NM_000059	INTRON	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
NC_000013.10	32889294	32890558	+	NM_000059	INTRON	11	7	9	0	24	12	0	9	0	0	0	0	7	34	6	0	0	13	0	27	0	0	0	0
NC_000017.10	41207173	41273870	+	NM_007294	INTRON	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276819	41277287	-	NR_027676	INTRON	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	32958029	+	NM_000059	INTRON	281	89	405	74	322	133	257	89	454	261	87	353	164	434	81	578	270	725	271	575	364	317	97	192
NC_000013.10	32921544	32953886	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41258128	41258472	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249154	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	1	0	0	0	0	15	0	7
NC_000013.10	32963895	32968825	+	NM_000059	INTRON	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932066	32937506	+	NM_000059	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
NC_000013.10	32907524	32944538	+	NM_000059	INTRON	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
NC_000017.10	41203134	41215349	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	10	0	28	0	0	0	0	0	0	0	31	4	0
NC_000017.10	41258550	41276033	-	NM_007294	INTRON	348	260	400	440	214	219	209	160	134	320	6	493	474	282	170	179	258	396	466	79	269	655	486	213
NC_000017.10	41247940	41249271	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
NC_000013.10	32959760	32968825	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41221694	-	NM_007294	INTRON	0	0	0	0	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	13	32	0	0	0
NC_000013.10	32902315	32929301	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32893426	32929044	-	NM_000059	INTRON	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226509	41228504	-	NM_007294	INTRON	9	0	14	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226538	41251791	-	NM_007298	INTRON	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
NC_000013.10	32890528	32899212	+	NM_000059	INTRON	8	0	3	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	37	0	0	4	0
NC_000017.10	41249306	41251791	+	NM_007294	INTRON	1	0	0	0	0	0	0	1	0	8	0	0	0	1	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41219724	41222944	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41222979	41852078	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41234612	41242958	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41246293	-	NM_007294	INTRON	19	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219700	41222957	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
NC_000017.10	41256973	41258286	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907359	32908665	-	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32918790	32919284	+	NM_000059	INTRON	5	0	7	0	19	0	14	2	0	12	0	58	0	0	0	0	0	17	8	17	0	4	3	0
NC_000017.10	41251894	41256884	-	NM_007294	INTRON	0	0	22	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32949840	32950806	+	NM_000059	INTRON	5	16	4	10	18	27	0	12	7	12	37	0	42	0	6	2	0	27	6	0	0	16	10	26
NC_000013.10	32910364	32914973	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0
NC_000017.10	41277052	41277198	-	NR_027676	INTRON	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32931966	32944636	+	NM_000059	INTRON	0	14	0	6	37	0	0	0	0	0	0	0	7	0	0	0	21	0	0	0	0	0	0	0
NC_000013.10	32954281	32968825	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201191	41203124	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930322	32930564	+	NM_000059	INTRON	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
NC_000017.10	41199720	41201138	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32898469	32913892	-	NM_000059	INTRON	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0
NC_000017.10	41257976	41258472	-	NM_007294	INTRON	0	0	19	13	0	16	0	20	0	10	0	0	38	0	0	0	0	4	17	0	0	19	18	31
NC_000017.10	41219712	41222879	-	NM_007294	INTRON	146	117	93	149	49	6	154	90	88	45	0	238	170	176	109	126	30	228	150	127	45	188	175	3
NC_000013.10	32944694	32945092	-	NM_000059	INTRON	4	2	2	0	1	0	0	0	0	0	0	29	0	1	1	0	0	0	0	0	0	58	0	0
NC_000017.10	41234592	41242960	-	NM_007294	INTRON	12239	8425	16236	11084	7554	6385	9692	5751	7496	8455	2307	16107	16033	8426	5199	4648	6351	15536	12419	6861	6720	13593	11489	10403
NC_000013.10	32900287	32903579	+	NM_000059	INTRON	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	22	8	0
NC_000017.10	41276732	41277302	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NC_000017.10	41223035	41244995	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32913146	32915258	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
NC_000013.10	32936679	32945092	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0
NC_000017.10	41246591	41247888	-	NM_007294	INTRON	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41273603	41276910	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32886230	32889771	-	NM_000059	INTRON	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9
NC_000013.10	32903629	32920963	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
NC_000017.10	41228609	41234420	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
NC_000013.10	32932066	32944538	+	NM_000059	INTRON	471	283	279	225	42	89	130	73	74	85	0	49	321	116	42	56	109	192	295	67	229	177	122	278
NC_000013.10	32890591	32945092	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32932066	32936659	-	NM_000059	INTRON	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
NC_000013.10	32887143	32900697	+	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32944552	+	NM_000059	INTRON	0	10	10	4	28	19	0	0	0	0	0	0	0	0	0	0	8	0	0	0	13	0	0	0
NC_000017.10	41223135	41223237	-	NM_007294	INTRON	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199720	41209068	-	NM_007294	INTRON	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276805	41501273	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
NC_000017.10	41276132	41276255	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	0
NC_000017.10	41256268	41256886	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32957266	32971034	+	NM_000059	INTRON	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258559	41267742	-	NM_007294	INTRON	0	0	0	10	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32889705	32890558	+	NM_000059	INTRON	0	0	0	0	0	6	0	0	0	2	0	5	0	0	5	0	0	8	0	0	0	0	8	0
NC_000017.10	41228628	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276794	41482364	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215972	41219629	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32912042	32914973	+	NM_000059	INTRON	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
NC_000013.10	32903629	32905055	+	NM_000059	INTRON	8721	6221	13457	7356	7357	2835	9806	4851	2101	7321	292	11477	9964	4016	2174	4020	2481	13054	10719	7644	2471	10913	7543	6044
NC_000013.10	32929425	32930577	+	NM_000059	INTRON	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	19	46	0	0	0	0
NC_000013.10	32898967	32899216	+	NM_000059	INTRON	0	0	0	7	0	7	1	0	0	0	0	0	3	0	0	0	0	0	16	18	0	18	7	13
NC_000017.10	41209138	41215376	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
NC_000013.10	32945254	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	46	0	0	0
NC_000013.10	32899223	33102928	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41250297	41251791	-	NR_027676	INTRON	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228529	41228564	-	NM_007298	INTRON	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32906440	32915258	+	NM_000059	INTRON	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NC_000013.10	32969038	32971032	+	NM_000059	INTRON	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223412	41226347	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
NC_000013.10	32937670	32941812	+	NM_000059	INTRON	11	0	0	0	0	0	13	0	0	0	0	6	11	0	0	0	0	0	0	0	0	16	4	0
NC_000017.10	41223048	41223072	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
NC_000017.10	41245289	41245336	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243049	41249509	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196934	41203767	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32968893	32968915	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
NC_000013.10	32900253	32900706	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32900378	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0
NC_000017.10	41238971	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226509	41234420	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	7	0
NC_000017.10	41256973	41267742	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903374	32903579	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	11	0	0	14	0
NC_000017.10	41215367	41348534	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32938232	32945092	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
NC_000017.10	41245901	41390892	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32950928	32953886	+	NM_000059	INTRON	8	0	0	0	0	31	11	2	0	0	0	0	0	138	46	162	38	51	16	226	111	13	0	32
NC_000017.10	41210381	41215349	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276115	41277293	-	NM_007294	INTRON	3	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0
NC_000017.10	41199720	41228504	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41270813	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41245431	41869527	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NC_000013.10	32915333	32920963	+	NM_000059	INTRON	1231	697	1597	1001	650	456	775	347	460	861	222	2079	1267	287	240	621	520	2282	1186	683	548	1725	770	1283
NC_000017.10	41256147	41256191	-	NM_007294	INTRON	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950928	32954167	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
NC_000017.10	41202459	41203079	-	NM_007294	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	3	5	0	0	0	0	4
NC_000017.10	41202622	41203079	-	NM_007294	INTRON	7	13	4	15	9	16	8	26	13	4	0	35	32	0	13	0	19	36	37	0	8	7	7	5
NC_000013.10	32892244	32893213	+	NM_000059	INTRON	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234567	41345883	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223097	41229091	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41271948	41277198	-	NM_007294	INTRON	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226446	41390170	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	3	0	6	26	0	10	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32890591	32972722	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41203133	41209075	-	NM_007294	INTRON	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
